,image_name,extracted_text,actual text,Label,Target
239,pinterest_662.jpg,"THE. ponurs | \
7 We Mie YoU A BiG y
b Bree too! |
h nS 6 THE BIGGEST |

A Doll, WE cOly & ay

 
","9:32
<
RATH
THANK YOU FOR THE DONUTS! WE MADE YOU A BIG BREAKFAST TOO!
THIS IS THE BIGGEST BOWL WE COULD FIND!",Hateful,Targeted Individual
240,pinterest_110.jpg,"Makes my cry everytime

 
","Makes my cry everytime

 
",Not Hateful,Targeted Individual
241,pinterest_655.jpg,"  
   
 

  

wanna do a
macca’s run?

   
","  
   
 

  

wanna do a
macca’s run?

   
",Not Hateful,Targeted Individual
242,pinterest_325.jpg," 

WTE fun fact #1113

Australia has a ‘swooping season’ every fall where
residents have to dodge a multitude of magpies that
aggressively protect their nests by dive-bombing
anything and everything in their vicinity
"," 

WTE fun fact #1113

Australia has a ‘swooping season’ every fall where
residents have to dodge a multitude of magpies that
aggressively protect their nests by dive-bombing
anything and everything in their vicinity
",Not Hateful,Targeted Community
243,pinterest_63.jpg,"Finishing off my drink when something tickles my lip
| took down to see a huge NOPE taking a aip

this is exactly the moment when | would have killed myself

No. NO. THIS CANNOT BE REAL IT CANT EVEN. | DONT EVEN
HAVE A TAG FOR THIS. NO. | REFUSE TO BELIEVE THIS
HAPPENED of else my sanity will give way once and for all

NOPE. NOPENOPENOPENOPE

 
","THE METAPICTURE.COM
Finishing off my drink when something tickles my lip, look down to see a huge NOPE taking a dip.
this is exactly the moment when I would have killed myself
No. NO. THIS CANNOT BE REAL. IT CAN'T EVEN. I DON'T EVEN HAVE A TAG FOR THIS. NO. I REFUSE TO BELIEVE THIS HAPPENED or else my sanity will give way once and for all.
NOPE. ΝΟΡΕΝΟΡΕΝΟΡΕΝΟΡΕ
more awesome pictures at ",Not Hateful,Targeted Individual
244,pinterest_398.jpg," 
","the other day my music theory toocher asked my class if we were tired and the whole clase yened YES so he Ripped off the light switch and sad then go to sleep and twin pistlett the room and
more recently we got to class and he said to this kid saar ""you hungry? and he was like yeah so everyone czipped in some cash and we just ordered a paza
he gives everyone a piece of chocolate at the beginning of every class penod
mort esesame patiant THEMETAPICTURE CIM",Not Hateful,Targeted Community
245,pinterest_162.jpg,"usedtodohugs:

oshiin:

how about no

Is this a Halloween decoration or a
picture of a house in Australia?

 
","00
650
usedtodohugs:
oshiin:
how about no
Is this a Halloween decoration or a picture of a house in Australia?
Source: humortrain",Hateful,Targeted Society
246,pinterest_231.jpg,"eS

—o

HH dd CAT

 

 
","AMERICA'S CHILDHOOD CAT
AUSTRALIA'S CHILDHOOD CAT
G",Not Hateful,Targeted Society
247,pinterest_201.jpg,"did you know?

This is what rain looks like from the sky.

  

did-you-kno.tumbir.com
","did you know?

This is what rain looks like from the sky.

  

did-you-kno.tumbir.com
",Not Hateful,Targeted Individual
248,pinterest_303.jpg,"In 2011

The Eastern Cougar, a subspecies
of the North American Cougar,

 

went extinct.
Remember hearing about it?
Me neither.

In 2012,
Twinkies

were threatened with extinction
and the entire country

lost its shit.

America, I love you,
but sometimes your battle
cries are both as appalling as
they are hilarious.

BUT FEAR NOT!
[have a solution:
Every time a species get
upgraded on the endangered
species list, we take away one

horrible staple from the
American diet.

For Example:
Grizzly Bears go extinct?

NO MORE BACON,
MOTHERFUCKERS.

    

IF I DIE,
SHE DIES, TOO. —

I guarantee within twenty years the
endangered species population will
explode to the point where
“bald eagle exterminators”
will be an actual service you can call.
","In 2011

The Eastern Cougar, a subspecies
of the North American Cougar,

 

went extinct.
Remember hearing about it?
Me neither.

In 2012,
Twinkies

were threatened with extinction
and the entire country

lost its shit.

America, I love you,
but sometimes your battle
cries are both as appalling as
they are hilarious.

BUT FEAR NOT!
[have a solution:
Every time a species get
upgraded on the endangered
species list, we take away one

horrible staple from the
American diet.

For Example:
Grizzly Bears go extinct?

NO MORE BACON,
MOTHERFUCKERS.

    

IF I DIE,
SHE DIES, TOO. —

I guarantee within twenty years the
endangered species population will
explode to the point where
“bald eagle exterminators”
will be an actual service you can call.
",Not Hateful,Targeted Community
249,pinterest_87.jpg," 

 

 

 

 

 

 

 

 
","Langham
Melbourne City
al Day Time
مل Tik Tok
@sandravlog7",Hateful,Targeted Individual
250,pinterest_470.jpg,"Thislitle guy is known affectionately as the ""bro"".

COA unre eee re

Pere ee ee es

Peer cca
eo

‘And then he does this cute thing when he gets
ee eae Dd
ce

rear

Shoulda known that ""BRO"" stands for ""Bive-
Create

Right, here's the reason why I'm giving this,
Se Lend
eae Led
CAC g eos ue
Pasta ites

Ren Ee ee cae cs

 

COO eta a ae ee ea)
‘enough to pierce through your thickest clothing. The bite, however, is strong
‘enough to kill 26 adult humans within minutes.

The venom is ust a cocktall of chemicals (including tetrodotoxin - the fuck-you-
‘and-your-happiness chemical with no antidote, also found in pufferfsh and cone
snails). Once bitten, this is how i's gonna go down: within minutes, you're gonna
experience muscle paralysis and respiratory ares (or, in layman's terms, no-
ee a Ue

All the while, you are fully aware of your surroundings. You just can't move or
breathe. Can't call for help. Can't help yourset.
Voldemort should have used this thing as a horcrux.

COE RT oe ee ee
PO ou ae ee dee ed
ree OC Set ene ee a

    

 

* blue-green shading Indicates known habilal of blue-ings.

on sure, THAT SEEMS PRETTY FUCKING FAIR.
","This little guy is known affectionately as the ""bro"". He's no bigger than 12 centimetres, generally non-aggressive and being an octopus - he has eight adorable little wigglers with brown rings on them
And then he does this cute thing when he gets frightened, in which the rings turn bright blue and
Oh, fuck right off.
Shoulda known that ""BRO"" stands for ""Blue- Ringed Octopus"".
Right, here's the reason why I'm giving this creature the Satan Award for Supreme Fuckery: it uses those blue rings as a warning. right? So in order to keep you from picking it up, IT MAKES ITSELF FABULOUS.
Nothing is genuinely beautiful in Australia. Anything pretty is just Death in makeup.
Here's another reason, though: you can't feel its bite, even though it's strong enough to pierce through your thickest clothing. The bite, however, is strong enough to kill 26 adult humans within minutes.
The venom is just a cocktail of chemicals (including tetrodotoxin - the fuck-you- and-your-happiness chemical with no antidote, also found in pufferfish and cone snails). Once bitten, this is how it's gonna go down: within minutes, you're gonna experience muscle paralysis and respiratory arrest (or, in layman's terms, no- movey no-breathey). Then BAM, cardiac arrest.
All the while, you are fully aware of your surroundings. You just can't move or breathe. Can't call for help. Can't help yourself.
Voldemort should have used this thing as a horcrux.
All right, now that we've all collectively been reduced to terrified little girls, I'm gonna try to make things better. I'll find a map for you that illustrates where the ""bro"" (...) is found. So you know which beaches to avoid:
* blue-green shading indicates known habitats of blue-rings.
Oh, sure, THAT SEEMS PRETTY FUCKING FAIR.",Not Hateful,Targeted Individual
251,pinterest_170.jpg," 
","11,717
“(): An old Japanese myth says that if two star-crossed lovers commit dual suicide, they get reincarnated as twins.""
(via donghae)
1,620
""Really, I'm alright""
Source manededu",Not Hateful,Targeted Individual
252,pinterest_457.jpg,"People love debating religion, but
| answer to a higher power.

 
","People love debating religion, but
| answer to a higher power.

 
",Hateful,Targeted Individual
253,pinterest_519.jpg,"honestly what did we do to deserve dogs
they are too pure for this world

 
","honestly what did we do to deserve dogs
they are too pure for this world

 
",Hateful,Targeted Community
254,pinterest_18.jpg,"me: i'll do it at 6

time: 6:05

me: wow looks like i gotta wait til 7 now

 
","me: i'll do it at 6

time: 6:05

me: wow looks like i gotta wait til 7 now

 
",Not Hateful,Targeted Community
255,pinterest_697.jpg,"Mom told me to ""clean the bathroom

like the Queen of England is visiting.""

 

 

thon it like the
Ween ot Erahad
# is visihig

3 Chan tonight

Bech / mop /

oe

 
 
  

Hlose

flee

 
 

ric eal

cee

 
","Mom told me to ""clean the bathroom like the Queen of England is visiting.""
Please clean this bathroom tonight
Clan it like the queen of England is visiting
Clean fonisat
WHITE TEA
WELLOME TO AMERICAI
Huy Potter",Hateful,Targeted Society
256,pinterest_175.jpg,"Roses are red

| need a time turner

 

a cs
i

Ae agi r

ye ree ‘

It was for aa

ve . ld
eet me (

11: f) &

O — - oo
oe hae we |

  
 

ieee

i | '
Cool ery > ae ?

 
","Roses are red I need a time turner
It was for love!
Cool motive. Still murder.
Silas",Not Hateful,Targeted Individual
257,pinterest_268.jpg,"tyleroakley:
peacelovelesbian:
pustermoseys:

at what point in history do you think americans stopped
having british accents

 

Actually, Americans stil have the original British accent. We kept it
over time and Britain didn't. What we currently coln as a British accent
developed in England during the 19th century among the upper class
as a symbol of status. Historians often claim that Shakespeare sounds
better in an American accent.

898,879 notes

a
€

more Fun on likealaugh.org
","tyleroakley:
peacelovelesbian:
pustermoseys:

at what point in history do you think americans stopped
having british accents

 

Actually, Americans stil have the original British accent. We kept it
over time and Britain didn't. What we currently coln as a British accent
developed in England during the 19th century among the upper class
as a symbol of status. Historians often claim that Shakespeare sounds
better in an American accent.


more Fun on likealaugh.org
",Hateful,Targeted Individual
258,pinterest_526.jpg,"stonequest

Summer is coming.

 
","stonequest

Summer is coming.

 
",Not Hateful,Targeted Individual
259,pinterest_226.jpg,"  
 
 

 

. -<

Canada, you're Bro or ra wrccd
Reem Cee eM Rone ge FULL) Cou LL ILL

icouldcrushyouwithmyvoice
","Canada, you're the nicest country in the world.
You're like a sweet apartment over a meth lab.
icouldcrushyouwithmyvoice
The accuracy.... it hurts",Not Hateful,Targeted Community
260,pinterest_462.jpg,"UGE TET pom

ee

  
","UGE TET pom


  
",Hateful,Targeted Individual
261,pinterest_614.jpg,"Woolworths Authentic Plastic Bag

AU $100.00
Starting bid

 
","Woolworths Authentic Plastic Bag

AU $100.00
Starting bid

 
",Hateful,Targeted Society (TS)
262,pinterest_320.jpg,"When your internet goes out and you are
forced to get to know your surroundings

~~

what} kine ofjbird Ss Lig

 
","When your internet goes out and you are forced to get to know your surroundings
what kind of bird is this?",Hateful,Targeted Individual
263,pinterest_367.jpg," 
","OLD MCDONALD HAD A FARM
HAD
more awesome stuff at ThumbPress.com",Not Hateful,Targeted Individual
264,pinterest_335.jpg,"Serr tombe
teal life
Sausage-addicted kookaburra too fat to fly

Story summary:
+ Bird became fat on BBQ handouts
+ Too fat to escape mauling by dogs
+ She weighed a whopping 540g

TOO many tasty sausages almost killed
this kookaburra.

But health worries weren't the threat. She
became so obese from barbecue handouts
she could not fly when attacked by dogs
in a Mosman park.

After weighing in at 540g, 40 per cent
heavier than a typical adult bird, the
kookaburra has been sent to bird boot
camp to shed weight, prompting Taronga
Zoo to warn we are killing our wildlife
with kindness,

 

[By cumenchanivess

http://www.news.com.au/lifestyle/real-life/sausage-addicted-kookaburra-too-
fat-to-fly/story-e6frfiri-1225872729208

[i thatsthatze

That is the face of no regrets.
Source: fiscallycuckservative

179,864 notes “

a
3
","australians-assemble myblained
tumblr.
...
real life
Sausage-addicted kookaburra too fat to fly
Story summary:
• Bird became fat on BBQ handouts
• Too fat to escape mauling by dogs
• She weighed a whopping 540g
TOO many tasty sausages almost killed this kookaburra.
But health worries weren't the threat. She became so obese from barbecue handouts she could not fly when attacked by dogs in a Mosman park.
After weighing in at 540g, 40 per cent heavier than a typical adult bird, the kookaburra has been sent to bird boot camp to shed weight, prompting Taronga Zoo to wam we are killing our wildlife with kindness.
cumenchantress
http://www.news.com.au/lifestyle/real-life/sausage-addicted-kookaburra-too- fat-to-fly/story-e6frfiri-1225872729208
thatsthat24
That is the face of no regrets.
Source: fiscallycuckservative
179,864 notes",Not Hateful,Targeted Society (TS)
265,pinterest_460.jpg," 
","WHAT'S THE DIFFERENCE BETWEEN A PIANO, TUNA FISH AND TUB OF GLUE?
YOU CAN TUNE A PIANO, BUT YOU CAN'T PIANO A TUNA!
WHAT ABOUT THE TUB OF GLUE?
I KNEW YOU'D GET STUCK ON THAT!",Hateful,Targeted Society 
266,pinterest_232.jpg," 

 

a

Justact natural. no one will Otay

Noe
ey *

TVs
","Just act natural, no one will notice
Just
act
NATURAL",Not Hateful,Targeted Individual 
267,pinterest_203.jpg,"VIA9GAG.COM

 

Did you know that you actually can
never forget a face? Every single
face you’ve ever seen during your
life gets stored into your memories,
and gets used up later. For
example, in dreams your brain can’t
just make up a face. Every single
face you’ve seen in your dream,
you’ve seen somewhere once in
your life.

And those strange nightmares
you’ve had of those terrible demon
like creatures ?

You've seen them around too, you
just cant remember. You don’t want
to remember.

this post started off as a John Green
novel and ended as a Stephen King.
","VIA9GAG.COM

 

Did you know that you actually can
never forget a face? Every single
face you’ve ever seen during your
life gets stored into your memories,
and gets used up later. For
example, in dreams your brain can’t
just make up a face. Every single
face you’ve seen in your dream,
you’ve seen somewhere once in
your life.

And those strange nightmares
you’ve had of those terrible demon
like creatures ?

You've seen them around too, you
just cant remember. You don’t want
to remember.

this post started off as a John Green
novel and ended as a Stephen King.
",Not Hateful,Targeted Organization
268,pinterest_679.jpg," 

micthemicrophone
its-boo-nedict

midnightbex
everythingsbetterwithbisexuals
miggyiot:
epicdchan
Australian possum vs American possum Ei

had this exact conversation with an Australian friend
She was startled and said that oh, she must have just
heard a possum outside her window.

Me: “OH GOD CLOSE YOUR WINDOW RIGHT NOW D:

After an amusingly long circular conversation where she
‘thought | was irrationally scared of the adorable little
animal on the left, we figured out that we were
discussing two very different animals. She sent me a
picture, | awwed. Then | sent her a picture

""WHAT IS THAT THING?!""

The last time | saw one that wasn't roadkill, it was hissing at
me from the shadows of a dark driveway | was walking past
and | just bolted for a good hundred feet or so out of reflex.

This may be the only time the US wins in a head to head
competition for scarier animals with Australia

the one marsupial we do have, and it’s this fucking thing

There was a mix

 

ip and we got Australia's Possum
"," 

micthemicrophone
its-boo-nedict

midnightbex
everythingsbetterwithbisexuals
miggyiot:
epicdchan
Australian possum vs American possum Ei

had this exact conversation with an Australian friend
She was startled and said that oh, she must have just
heard a possum outside her window.

Me: “OH GOD CLOSE YOUR WINDOW RIGHT NOW D:

After an amusingly long circular conversation where she
‘thought | was irrationally scared of the adorable little
animal on the left, we figured out that we were
discussing two very different animals. She sent me a
picture, | awwed. Then | sent her a picture

""WHAT IS THAT THING?!""

The last time | saw one that wasn't roadkill, it was hissing at
me from the shadows of a dark driveway | was walking past
and | just bolted for a good hundred feet or so out of reflex.

This may be the only time the US wins in a head to head
competition for scarier animals with Australia

the one marsupial we do have, and it’s this fucking thing

There was a mix

 

ip and we got Australia's Possum
",Not Hateful,Targeted Society
269,pinterest_505.jpg,"  
  

WLS hl
lj ‘TO USEIIT ANY
","THAT'S OK, I DIDN'T WANT TO USE IT ANYWAY",Not Hateful,Targeted Community
270,pinterest_298.jpg,"everythingisameme.com

TM OS WED GO

 

aS
","everythingisameme.com
MOM WAS WORRIED ABOUT MY TRIP TO NIAGRA FALLS
I SENT HER THIS",Not Hateful,Targeted Society
271,pinterest_306.jpg,"imaakesyoutal

 

foreigntongues:

breadmaakesyoufa

my mother just threw a wagon wheel at me

How the fuck did she get the wheel off a wagon? Do people still have
wagons? Why are they destroying them to throw?? Australia’s weird

 
","breadmaakesyoufat:
fabled-foreigntongues:
breadmaakesyoufat:
my mother just threw a wagon wheel at me
How the fuck did she get the wheel off a wagon? Do people still have wagons? Why are they destroying them to throw?? Australia's weird
WAGON WHEELS",Hateful,Targeted Individual
272,pinterest_395.jpg,"omggg | just heard the craziest
thing about nicole today

Wie

 

 

| Ok go

@)

Delivered

Why are you like this?
","omggg I just heard the craziest thing about nicole today
OMG Dramaaaa! Hold on!
Ok go
Delivered
Why are you like this?",Not Hateful,Targeted Community
273,pinterest_129.jpg,"r Paleo

P “alamig] \
(tll

 
","Imagine if a lush store Flooded
A TREMENDOUSLY KELAXING LAVENDER BATYS TO THE LAND OF NOD. $6.3 A",Not Hateful,Targeted Community
274,pinterest_422.jpg," 
","lolcuteanimals.tumblr.com
NOPE.
NOT FEELIN' THIS WHOLE MONDAY THING.",Not Hateful,Targeted Organization 
275,pinterest_551.jpg,"a i

   

A real man
spoils his lady with
attention,
affection, respect,
honesty, loyalty

and love!
","A real man
spoils his lady with
attention,
affection, respect,
honesty, loyalty

and love!
",Not Hateful,Targeted Society
276,pinterest_315.jpg,"“Our cow wasn't feeling good so last
night, My son went outside to spend
time with her.| woke up morning and
found this""

 
","“Our cow wasn't feeling good so last
night, My son went outside to spend
time with her.| woke up morning and
found this""

 
",Not Hateful,Targeted Society
277,pinterest_134.jpg," 
","Westley, what about the R. O. U. S. s?
Rodents of unusual size?
I don't think they exist.
randomredux:
thefingerfuckingfemalefury:
YOU BROUGHT THIS ON YOURSELF
This got even funnier when I realized that to shoot it, essentially someone had to hurl a massive rat puppet at Cary Elwes.",Not Hateful,Targeted Individual
278,pinterest_635.jpg,"“HHhuELLo my name ius Babadook Canterbury

please cast me in-""
[LOOKING AT GIANT HAND]
""""Human Movies""""

 

perrierpillprincess

| think I’ve been laughing at this for 2
davs?
","""HHhuELLo my name ius Babadook Canterbury
please cast me in-""
[LOOKING AT GIANT HAND]
""""Human Movies""""
perrierpillprincess
I think I've been laughing at this for 2 davs?",Not Hateful,Targeted Society
279,pinterest_249.jpg,"australians-assemble [> disdainfulav...

@ 'etzplaymurder

The prime ministership of Australia is the political equivalent of the defence
against the dark arts job at Hogwarts.

8,868 notes

 
","australians-assemble
disdainfulav...
letzplaymurder
The prime ministership of Australia is the political equivalent of the defence against the dark arts job at Hogwarts.
Source: letzplaymurder
8,868 notes",Not Hateful,Targeted Individual
280,pinterest_213.jpg,"ETE En) Ri Eyaarte( Melt end
Re Uy) CEN SSE ae Te

a

 

the-legend-of-merlin:
freak-next-door:
gishkishenh:

THAT’S SO HARDCORE
CANADA

Reblog if you believe canada exists

clap your hands if you belive
","Canadian flag made out of real Maple leaves and snow.
niknak79.tumblr.com
the-legend-of-merlin:
freak-next-door:
gishkishenh:
THAT'S SO HARDCORE CANADA
Reblog if you believe canada exists
clap your hands if you belive
Reinvented by GameOveries for iFunny :)
itunny mobi
>",Not Hateful,Targeted Individual
281,pinterest_597.jpg,"are

 

 

the-superwholock-avenger:

smile-love-shine:

feetonthepath-headintheclouds:

 

*frantically slams button*
| wouldn't even care about the changing the
way any one word is said, I'd just call guns
“rooty-tooty-point-n-shooty""s!

Rooty-tooty-point-n-shootys N’ Roses
","I will not!
You can change the way any one word is said (cola to pop, etc.)
but
Guns are now called ""rooty-tooty-point-n- shooty's, and you cannot change this.
the-superwholock-avenger:
smile-love-shine:
feetonthepath-headintheclouds:
*frantically slams button*
I wouldn't even care about the changing the way any one word is said, I'd just call guns ""rooty-tooty-point-n-shooty""s!
Rooty-tooty-point-n-shootys N' Roses",Not Hateful,Targeted Individual
282,pinterest_136.jpg,"Paul Fenwick
@pif

Non-Australian: ""I got hit by a
hailstone. Gosh it hurt.""

Australian: ""Oh yeah, the spikes
are brutal.""

Non-Australian: ""The what now?""

Maher @Maherdabba8h
#SydneyStorm

 
","Paul Fenwick @pjf
Non-Australian: ""I got hit by a hailstone. Gosh it hurt.""
Australian: ""Oh yeah, the spikes are brutal.""
Non-Australian: ""The what now?""
Maher @Maherdabba8h #SydneyStorm",Not Hateful,Targeted Individual
283,pinterest_454.jpg,"Driving in Texas in the middle of summer...

 
","Driving in Texas in the middle of summer...

 
",Hateful,Targeted Community
284,pinterest_364.jpg,"Speeding.
\ What's your excuse? |
HELPING You BasTAROS

PRY Fok OoWTS §
% 6

stop.think

 
","Speeding. What's your excuse?
HELPING YOU BASTARDS PAY FOR DONUTS
WARNING
stop.think",Not Hateful,Targeted Community
285,pinterest_90.jpg,"fad Guide to Australian Food

Chips Chips Chips Chips Chips

Biscuits Biscuits Biscuits Burger Prawn
","fad Guide to Australian Food

Chips Chips Chips Chips Chips

Biscuits Biscuits Biscuits Burger Prawn
",Not Hateful,Targeted Society
286,pinterest_599.jpg," 

ssionentsokdstseaue
uolanereansine:
suparstuslasoos'yere:
smvrsnnesyecns:

 

IVE SEEN THIS POST LIKE FIFTY TIMES AND I JUST NOTICED
CASTIEL IN THE BACK.
","re enbackdatassup:
twolagersandlime:
supernaturalapocalypse:
amyraggedypond:
I'VE SEEN THIS POST LIKE FIFTY TIMES AND I JUST NOTICED CASTIEL IN THE BACK
89,164 notes",Not Hateful,Targeted Society
287,pinterest_147.jpg,"HAVING THOSE WEIRD
UO A
LLL

     

IF ANYONE HEARD US
Da
Ue
","HAVING THOSE WEIRD CONVERSATIONS WITH YOUR FRIENDS AND THINKING
IF ANYONE HEARD US RIGHT NOW, WE'D BE PUT INTO A MENTAL HOSPITAL.",Not Hateful,Targeted Individual
